,flux_list,wavelength,z,ra,dec,objid,coordinate
67,"[array([ 7.186045 ,  3.0507662,  6.6814933, ..., 11.5081415,  9.515561 ,
       10.949484 ], dtype=float32)]","[array([3803.6448, 3804.522 , 3805.3972, ..., 9206.613 , 9208.736 ,
       9210.8545], dtype=float32)]",0.09068749,0.114468595271205,14.9624826226227,1237656495650570466,0h00m27.4731s +14d57m44.946s
68,"[array([-1.0460185 ,  0.58404016,  7.567133  , ..., 12.177526  ,
       10.553421  , 10.845634  ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.09260321,0.116959833891997,14.3812206569328,1237652942638481637,0h00m28.0713s +14d22m52.3992s
69,"[array([20.87134 , 26.149042, 23.21725 , ..., 10.146496, 11.12379 ,
        9.688059], dtype=float32)]","[array([3794.8972, 3795.7703, 3796.6455, ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.08581323,0.119275799246452,0.868721332463246,1237663278464696356,0h00m28.6642s +0d52m08.2665s
70,"[array([ 7.8211126,  7.3881435,  1.8506547, ..., 25.671188 , 27.159027 ,
       27.53267  ], dtype=float32)]","[array([3819.4429, 3820.3215, 3821.2024, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.09511256,0.128948700094384,15.5859326312353,1237652944249094386,0h00m30.944s +15d35m09.3372s
71,"[array([6.710891 , 6.5325284, 1.7540824, ..., 5.9020476, 7.325965 ,
       5.3999104], dtype=float32)]","[array([3804.522 , 3805.3972, 3806.2727, ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.09742952,0.132780923181713,16.1124089608131,1237652944785965231,0h00m31.8587s +16d06m44.6652s
72,"[array([-0.03545607,  2.8999667 ,  8.004611  , ...,  6.0333734 ,
        6.9693975 ,  4.564007  ], dtype=float32)]","[array([3830.0105, 3830.8938, 3831.7751, ..., 9187.558 , 9189.672 ,
       9191.785 ], dtype=float32)]",0.09104354,0.134989589806537,14.5818339173727,1237656495113699525,0h00m32.3968s +14d34m54.6168s
73,"[array([5.8317184, 3.7711651, 6.1135974, ..., 5.523137 , 4.1173673,
       3.7826245], dtype=float32)]","[array([3803.6448, 3804.522 , 3805.3972, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.04219447,0.140720986147187,15.1839023948438,1237652943712223430,0h00m33.78s +15d11m02.13s
74,"[array([ 8.511319 ,  5.248494 ,  4.5252733, ..., 14.550747 , 13.949954 ,
       15.976571 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.0942137,0.142499636216314,14.6192187909483,1237656495113699540,0h00m34.2009s +14d37m09.2028s
75,"[array([12.846171, 18.588171, 15.891241, ..., 55.00373 , 51.059967,
       54.563057], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09227177,0.166831004831351,14.5521508548268,1237656495113764871,0h00m40.043s +14d33m07.7364s
76,"[array([ 1.4661295 ,  7.245609  ,  0.97183543, ..., 21.631338  ,
       22.093798  , 23.456799  ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09406425,0.175687343302911,14.5064177375052,1237652942638481722,0h00m42.1642s +14d30m23.1228s
77,"[array([ 5.904004 ,  6.6938076,  3.401241 , ..., 14.5764   , 13.59129  ,
       14.92383  ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09423462,0.181441629858,14.5248645394427,1237652942638481727,0h00m43.5444s +14d31m29.5176s
78,"[array([14.088694, 10.786836,  7.486857, ..., 35.82515 , 33.067535,
       33.014355], dtype=float32)]","[array([3793.15  , 3794.0225, 3794.8972, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.06254611,0.183954705174926,0.67300202389809,1237657191979024546,0h00m44.1552s +0d40m22.7766s
79,"[array([ 7.818153 ,  2.058699 , -0.1284963, ...,  6.5771184,  5.659914 ,
        4.662302 ], dtype=float32)]","[array([3802.77  , 3803.6448, 3804.522 , ..., 9204.495 , 9206.613 ,
       9208.736 ], dtype=float32)]",0.04171728,0.18999596296652,14.0746632605693,1237652942101610706,0h00m45.5937s +14d04m28.758s
80,"[array([14.844483 , 14.660453 ,  5.7725677, ..., 13.946685 , 13.072996 ,
       13.702463 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09169001,0.196165301811789,14.3129321062472,1237656494576894066,0h00m47.0818s +14d18m46.5372s
81,"[array([20.469316, 17.263836, 15.013177, ..., 49.804695, 53.77762 ,
       53.765846], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9198.141 , 9200.257 ,
       9202.379 ], dtype=float32)]",0.0361846,0.199535393267183,14.2775367021539,1237656494576894062,0h00m47.8901s +14d16m39.1656s
82,"[array([11.238687, 13.338519,  3.627429, ..., 14.857555, 13.347817,
       15.308756], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09551354,0.202338621110698,14.5524291415778,1237656495113765083,0h00m48.5644s +14d33m08.7336s
83,"[array([ 4.5914226,  6.6549015,  8.718149 , ..., 17.0176   , 14.621482 ,
       12.04925  ], dtype=float32)]","[array([3801.0188, 3801.8933, 3802.77  , ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.09137416,0.203456718622647,14.0093016098139,1237652942101676156,0h00m48.8269s +14d00m33.5448s
84,"[array([  2.4590287,  -3.1265357, -12.189694 , ...,  13.7088585,
        12.167612 ,  14.742115 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.09423318,0.21214349590781,14.2361986974002,1237656494576893990,0h00m50.9169s +14d14m10.32s
85,"[array([-2.3320684,  3.63959  , -0.5574496, ..., 14.763501 , 15.30179  ,
       13.01595  ], dtype=float32)]","[array([3821.2024, 3822.0815, 3822.963 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09429388,0.212962845256811,14.2519400411947,1237656494576894082,0h00m51.1134s +14d15m06.9876s
86,"[array([ 7.753507 ,  4.644032 ,  7.347594 , ...,  9.815464 ,  8.033759 ,
       10.4604025], dtype=float32)]","[array([3818.5623, 3819.4429, 3820.3215, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.09703922,0.214185684580002,15.2508268478621,1237652943712288935,0h00m51.4025s +15d15m03.0384s
87,"[array([ 2.6217153,  6.1204586,  2.526527 , ..., 21.1532   , 19.959211 ,
       19.320263 ], dtype=float32)]","[array([3828.2468, 3829.1296, 3830.0105, ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09202123,0.220465148808444,14.4135279214724,1237652942638547078,0h00m52.9129s +14d24m48.7512s
88,"[array([14.70374 , 10.653372, 10.353495, ..., 28.64135 , 26.760788,
       25.792082], dtype=float32)]","[array([3804.522 , 3805.3972, 3806.2727, ..., 9206.613 , 9208.736 ,
       9210.8545], dtype=float32)]",0.09112887,0.224359858863579,13.8373136725967,1237656494040023185,0h00m53.8474s +13d50m14.3448s
89,"[array([16.658787, 20.96604 , 10.117643, ..., 16.119665, 16.232023,
       14.876575], dtype=float32)]","[array([3803.6448, 3804.522 , 3805.3972, ..., 9204.495 , 9206.613 ,
       9208.736 ], dtype=float32)]",0.04579797,0.228126297720678,15.2187272016625,1237652943712288939,0h00m54.7518s +15d13m07.4532s
90,"[array([ 2.341872,  0.957722, 10.019367, ..., 15.121933, 11.230163,
       12.050394], dtype=float32)]","[array([3809.7805, 3810.659 , 3811.5356, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.07410323,0.232062736735429,14.0184297553388,1237652942101676166,0h00m55.6938s +14d01m06.4236s
91,"[array([ 5.454067 ,  5.338491 ,  3.0552673, ..., 31.713654 , 30.956928 ,
       26.8219   ], dtype=float32)]","[array([3794.8972, 3795.7703, 3796.6455, ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.0961045,0.235541685136297,0.762793786631483,1237657191979024590,0h00m56.5317s +0d45m46.0067s
92,"[array([ 7.639097 ,  5.2298136,  3.6492808, ..., 17.346325 , 16.800406 ,
       16.654362 ], dtype=float32)]","[array([3816.806 , 3817.684 , 3818.5623, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.0967738,0.239856624063918,15.2782563489551,1237652943712288948,0h00m57.5659s +15d16m41.7936s
93,"[array([1.6359608, 3.7769845, 2.207646 , ..., 6.400866 , 6.2585683,
       8.68729  ], dtype=float32)]","[array([3822.963 , 3823.8423, 3824.724 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09142509,0.241005716823622,14.1904168046248,1237656494576894171,0h00m57.8393s +14d11m25.494s
94,"[array([1.1179585, 5.83863  , 0.9330058, ..., 5.525436 , 3.9744608,
       4.810104 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.08946322,0.244303922598363,14.5446266841411,1237656495113765273,0h00m58.6345s +14d32m40.65s
95,"[array([ 1.3278849 , -0.53264487,  3.3850884 , ...,  5.4600854 ,
        5.6071525 ,  7.00721   ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9196.0205, 9198.141 ,
       9200.257 ], dtype=float32)]",0.08329216,0.256830107656299,14.8546445285181,1237652943175418115,0h01m01.6411s +14d51m16.7904s
96,"[array([15.472843, 13.327335, 15.416426, ..., 19.160265, 18.521437,
       15.951132], dtype=float32)]","[array([4694.616 , 4695.6963, 4696.7764, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.08641656,0.262697736449809,1.26806432406779,1237678617417941087,0h01m03.0421s +1d16m04.9224s
97,"[array([8.978288 , 4.377983 , 6.3205576, ..., 2.3040152, 2.228877 ,
       2.6545777], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.005717654,0.26498860622354,14.5801851057256,1237656495113765145,0h01m03.597s +14d34m48.6696s
98,"[array([ 5.167552,  9.316827,  2.766935, ..., 14.502712, 15.954622,
       16.393093], dtype=float32)]","[array([3796.6455, 3797.519 , 3798.3948, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.08614497,0.277019808849104,1.06607083807302,1237657192515960968,0h01m06.4915s +1d03m57.6799s
99,"[array([ 6.648214,  8.555933, 10.809739, ..., 17.81803 , 19.31809 ,
       16.203236], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09334043,0.286209899844721,13.8571342853333,1237656494040023241,0h01m08.6887s +13d51m25.6896s
100,"[array([ 4.721044 ,  3.146698 ,  1.5724037, ..., 16.473488 , 17.207613 ,
       16.000444 ], dtype=float32)]","[array([3801.0188, 3801.8933, 3802.77  , ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.09142111,0.287641307129093,14.5917625277116,1237656495113765179,0h01m09.0344s +14d35m30.3036s
101,"[array([8.4428425 , 3.2317147 , 0.81041884, ..., 7.9718256 , 6.3562436 ,
       8.698607  ], dtype=float32)]","[array([3796.6455, 3797.519 , 3798.3948, ..., 9189.672 , 9191.785 ,
       9193.905 ], dtype=float32)]",0.07848723,0.289227402609107,0.084482740856002,1237663784197488888,0h01m09.4392s +0d05m04.5686s
102,"[array([ 7.337864 , 18.173965 , 21.387405 , ..., 15.63924  ,  5.6099267,
       -4.4196215], dtype=float32)]","[array([ 3605.786 ,  3606.6172,  3607.447 , ..., 10384.841 , 10387.236 ,
       10389.631 ], dtype=float32)]",0.06831747,0.299376851438581,15.4785822662713,1237656496187506939,0h01m12.0002s +15d28m42.3192s
103,"[array([ 5.813752 , -2.3506815,  3.3293889, ..., 12.626551 , 11.443721 ,
       12.888595 ], dtype=float32)]","[array([3815.926 , 3816.806 , 3817.684 , ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.09804911,0.30997108273715,15.1171516459579,1237656495650701418,0h01m14.3958s +15d07m01.7436s
104,"[array([0.1896132, 6.506163 , 2.1208436, ..., 7.942363 , 9.869031 ,
       6.7201505], dtype=float32)]","[array([3808.0261, 3808.9043, 3809.7805, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09483902,0.313204439264211,14.0023607068466,1237652942101676260,0h01m15.1699s +14d00m08.5968s
105,"[array([ 7.2188206,  8.363025 ,  8.400345 , ..., 10.553195 , 11.769453 ,
       11.134639 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.09646401,0.315077750192472,14.6666655107245,1237656495113765188,0h01m15.6187s +14d39m59.9796s
106,"[array([ 6.9659677,  8.425693 ,  5.993495 , ..., 12.226355 , 12.919644 ,
       13.001859 ], dtype=float32)]","[array([3812.4126, 3813.2917, 3814.169 , ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.06562193,0.318711788598478,16.1825951367222,1237652944786096266,0h01m16.4904s +16d10m57.3924s
107,"[array([195.36946 , 183.60057 , 169.62085 , ..., 106.95181 , 110.176445,
       103.174706], dtype=float32)]","[array([3797.519 , 3798.3948, 3799.2686, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",-6.939461e-06,0.346660961124599,0.984496301118586,1237663278464761924,0h01m23.2174s +0d59m04.596s
108,"[array([10.36736 , 12.023801, 13.679271, ..., 16.0486  , 16.30255 ,
       14.994813], dtype=float32)]","[array([3793.15  , 3794.0225, 3794.8972, ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.08204923,0.351401181449091,0.730392092670839,1237657191979090109,0h01m24.3249s +0d43m49.3377s
109,"[array([ 5.571721 ,  7.3900175, 10.327774 , ...,  6.564045 ,  6.559465 ,
        7.3319154], dtype=float32)]","[array([3809.7805, 3810.659 , 3811.5356, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.07456326,0.358171924971089,13.8075934872389,1237656494040088807,0h01m25.9593s +13d48m27.342s
110,"[array([5.498343 , 2.7919033, 5.6138225, ..., 5.152567 , 5.580886 ,
       4.496532 ], dtype=float32)]","[array([3823.8423, 3824.724 , 3825.604 , ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09206659,0.358805316234964,14.0014055393208,1237652942101741775,0h01m26.1149s +14d00m05.13s
111,"[array([ 2.288383 ,  0.6723983, -1.5000548, ..., 13.597353 , 14.847045 ,
       12.8496895], dtype=float32)]","[array([3808.0261, 3808.9043, 3809.7805, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",0.09551325,0.363865802931628,14.190809423006,1237656494576959521,0h01m27.3278s +14d11m26.9088s
112,"[array([-0.06729753,  2.077266  ,  4.6369987 , ..., 10.599841  ,
       11.291664  ,  8.614531  ], dtype=float32)]","[array([3826.4841, 3827.3665, 3828.2468, ..., 9097.037 , 9099.135 ,
       9101.229 ], dtype=float32)]",0.09813292,0.37225595747293,14.7264679710146,1237656495113830623,0h01m29.3439s +14d43m35.3028s
113,"[array([0.27153927, 3.596167  , 4.981118  , ..., 5.1936965 , 8.300336  ,
       9.073753  ], dtype=float32)]","[array([3795.7703, 3796.6455, 3797.519 , ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.06066351,0.374778481892974,1.04783979654321,1237663278464827468,0h01m29.97s +1d02m52.499s
114,"[array([12.028686 , 12.612549 , 14.853984 , ..., 17.247353 , 16.09574  ,
       15.8122015], dtype=float32)]","[array([3795.7703, 3796.6455, 3797.519 , ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.08823861,0.377105747825681,0.658292272400845,1237657191979090133,0h01m30.5018s +0d39m29.8972s
115,"[array([10.941676, 12.795427, 14.649065, ..., 21.51633 , 21.732857,
       21.095413], dtype=float32)]","[array([3801.0188, 3801.8933, 3802.77  , ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.04191076,0.380926671241468,14.407453593917,1237652942638612625,0h01m31.425s +14d24m26.8884s
116,"[array([18.562298 ,  5.7382755,  3.3578546, ...,  8.179985 , 10.215641 ,
       10.899179 ], dtype=float32)]","[array([3795.7703, 3796.6455, 3797.519 , ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.06117163,0.381784677088831,1.09741955497465,1237657192515961030,0h01m31.6253s +1d05m50.6537s
117,"[array([ 2.604515,  8.886686,  9.633487, ..., 35.593197, 36.15703 ,
       37.62393 ], dtype=float32)]","[array([3822.0815, 3822.963 , 3823.8423, ..., 9185.439 , 9187.558 ,
       9189.672 ], dtype=float32)]",0.09211311,0.384368434024736,14.1855298818821,1237656494576959649,0h01m32.2509s +14d11m07.9116s
118,"[array([147.87071 , 154.55812 , 101.58033 , ...,   9.122375,   8.324342,
         9.464685], dtype=float32)]","[array([3808.0261, 3808.9043, 3809.7805, ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.02119148,0.391493133161816,15.0815733234609,1237656495650701475,0h01m33.9606s +15d04m53.6628s
119,"[array([24.959007, 21.52423 , 22.018223, ..., 67.310844, 65.83951 ,
       58.542843], dtype=float32)]","[array([3795.7703, 3796.6455, 3797.519 , ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.0620074,0.394271306727092,0.274418790816633,1237666408442560692,0h01m34.6205s +0d16m27.9815s
120,"[array([ 4.4222455,  6.6726813,  3.1061854, ..., 21.70495  , 19.351137 ,
       17.148088 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.09810758,0.398334597964777,14.6593826863217,1237656495113830638,0h01m35.6018s +14d39m33.768s
121,"[array([ 9.111649 ,  7.134514 ,  5.0049515, ..., 37.97575  , 34.598022 ,
       36.05958  ], dtype=float32)]","[array([3795.7703, 3796.6455, 3797.519 , ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.0610964,0.417544223951609,1.09200832392873,1237657192516026380,0h01m40.2129s +1d05m31.0769s
122,"[array([14.060101 ,  8.237195 , 11.493746 , ...,  5.8930497,  6.299538 ,
        7.1104674], dtype=float32)]","[array([3795.7703, 3796.6455, 3797.519 , ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.08486205,0.42190718816957,1.01724004603086,1237663278464827495,0h01m41.2675s +1d01m02.4492s
123,"[array([24.450743, 22.044306, 25.251085, ..., 33.998394, 33.507187,
       32.642834], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9208.736 , 9210.8545,
       9212.979 ], dtype=float32)]",7.965788e-05,0.431335511790166,13.8697967212987,1237656494040088782,0h01m43.5206s +13d52m11.2944s
124,"[array([ 9.029319, 15.477401, 12.464874, ..., 27.189333, 28.917532,
       27.02587 ], dtype=float32)]","[array([3816.806 , 3817.684 , 3818.5623, ..., 9210.8545, 9212.979 ,
       9215.098 ], dtype=float32)]",0.04593726,0.435061384563085,15.204203188037,1237652943712354560,0h01m44.4155s +15d12m15.1848s
125,"[array([12.0954685,  5.232091 , 10.275999 , ..., 37.179783 , 39.8899   ,
       39.89881  ], dtype=float32)]","[array([3829.1296, 3830.0105, 3830.8938, ..., 9187.558 , 9189.672 ,
       9191.785 ], dtype=float32)]",0.0913173,0.435699175439481,14.8976472187299,1237652943175483508,0h01m44.5695s +14d53m51.5796s
126,"[array([ 4.5037804,  1.3908178,  8.510489 , ..., 12.261555 , 11.654216 ,
       12.157191 ], dtype=float32)]","[array([3810.659 , 3811.5356, 3812.4126, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.06361007,0.439268829427419,15.9678625600894,1237656496724443357,0h01m45.4229s +15d58m04.2528s
127,"[array([2.170974 , 4.8664255, 7.5602627, ..., 8.599497 , 5.6108623,
       9.606957 ], dtype=float32)]","[array([3793.15  , 3794.0225, 3794.8972, ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.0423171,0.443430922563493,0.750468941216377,1237657191979155550,0h01m46.4267s +0d45m01.6348s
128,"[array([ 6.208283 ,  8.47947  , 11.905972 , ...,  6.774757 ,  8.948894 ,
        7.9829044], dtype=float32)]","[array([3822.0815, 3822.963 , 3823.8423, ..., 9187.558 , 9189.672 ,
       9191.785 ], dtype=float32)]",0.09223466,0.446162182843182,14.3477547780947,1237652942638612688,0h01m47.0805s +14d20m51.9432s
129,"[array([ 5.6184773, 10.74873  , 15.809229 , ..., 19.513588 , 19.007917 ,
       18.588385 ], dtype=float32)]","[array([3800.1426, 3801.0188, 3801.8933, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.03995848,0.456354012333065,14.4396893658844,1237652942638612710,0h01m49.5254s +14d26m22.938s
130,"[array([14.7721195, 25.56756  , 18.603807 , ..., 62.753    , 63.71619  ,
       58.58133  ], dtype=float32)]","[array([3794.8972, 3795.7703, 3796.6455, ..., 9193.905 , 9196.0205,
       9198.141 ], dtype=float32)]",0.06106723,0.456527579307249,0.566925986156853,1237663277927956655,0h01m49.5749s +0d34m01.2664s
131,"[array([ 9.459681,  7.971315, 10.432649, ..., 40.631298, 45.35826 ,
       41.27225 ], dtype=float32)]","[array([3796.6455, 3797.519 , 3798.3948, ..., 9191.785 , 9193.905 ,
       9196.0205], dtype=float32)]",0.08615461,0.459657674382925,1.0319948296718,1237663278464827514,0h01m50.3366s +1d01m55.4174s
132,"[array([6.352796 , 5.4967165, 1.1962811, ..., 8.850128 , 8.8178005,
       7.800967 ], dtype=float32)]","[array([3806.2727, 3807.1504, 3808.0261, ..., 9202.379 , 9204.495 ,
       9206.613 ], dtype=float32)]",0.09440286,0.461951592240723,15.2550257115748,1237652943712354569,0h01m50.8692s +15d15m18.1224s
133,"[array([ 7.0839067,  3.5828214,  5.3286686, ...,  9.08233  , 10.014344 ,
        9.878184 ], dtype=float32)]","[array([3809.7805, 3810.659 , 3811.5356, ..., 9200.257 , 9202.379 ,
       9204.495 ], dtype=float32)]",0.04254651,0.473766008604684,16.1376338631502,1237652944786161825,0h01m53.7003s +16d08m15.234s
